2024-02-16 16:07:07,408 [INFO] Loading files..
2024-02-16 16:07:30,260 [DEBUG] networkData is type of <class 'list'>
2024-02-16 16:07:30,276 [INFO] Analyzing files..
2024-02-16 16:07:30,276 [DEBUG] SHOWING LINKS STRUCTURE:
2024-02-16 16:07:30,276 [DEBUG] {frozenset({'switch2', 'switch1'}): {'linkID': 1, 'capacity': 10, 'trafficDT': 0, 'trafficUDT': 0, 'updateDeltaTraffic': [], 'traffic': []}, frozenset({'switch3', 'switch1'}): {'linkID': 2, 'capacity': 10, 'trafficDT': 0, 'trafficUDT': 0, 'updateDeltaTraffic': [], 'traffic': []}, frozenset({'switch1', 'switch4'}): {'linkID': 3, 'capacity': 10, 'trafficDT': 0, 'trafficUDT': 0, 'updateDeltaTraffic': [], 'traffic': []}, frozenset({'switch3', 'switch2'}): {'linkID': 4, 'capacity': 10, 'trafficDT': 0, 'trafficUDT': 0, 'updateDeltaTraffic': [], 'traffic': []}, frozenset({'switch2', 'switch4'}): {'linkID': 5, 'capacity': 10, 'trafficDT': 0, 'trafficUDT': 0, 'updateDeltaTraffic': [], 'traffic': []}, frozenset({'switch3', 'switch4'}): {'linkID': 6, 'capacity': 10, 'trafficDT': 0, 'trafficUDT': 0, 'updateDeltaTraffic': [], 'traffic': []}}
2024-02-16 16:07:30,276 [INFO] Link ID frozenset({'switch2', 'switch1'}):
2024-02-16 16:07:30,276 [INFO] endpoint: switch2
2024-02-16 16:07:30,276 [INFO] endpoint: switch1
2024-02-16 16:07:30,276 [INFO] Link ID frozenset({'switch3', 'switch1'}):
2024-02-16 16:07:30,284 [INFO] endpoint: switch3
2024-02-16 16:07:30,285 [INFO] endpoint: switch1
2024-02-16 16:07:30,286 [INFO] Link ID frozenset({'switch1', 'switch4'}):
2024-02-16 16:07:30,290 [INFO] endpoint: switch1
2024-02-16 16:07:30,291 [INFO] endpoint: switch4
2024-02-16 16:07:30,292 [INFO] Link ID frozenset({'switch3', 'switch2'}):
2024-02-16 16:07:30,294 [INFO] endpoint: switch3
2024-02-16 16:07:30,295 [INFO] endpoint: switch2
2024-02-16 16:07:30,296 [INFO] Link ID frozenset({'switch2', 'switch4'}):
2024-02-16 16:07:30,297 [INFO] endpoint: switch2
2024-02-16 16:07:30,298 [INFO] endpoint: switch4
2024-02-16 16:07:30,300 [INFO] Link ID frozenset({'switch3', 'switch4'}):
2024-02-16 16:07:30,301 [INFO] endpoint: switch3
2024-02-16 16:07:30,302 [INFO] endpoint: switch4
2024-02-16 16:07:30,302 [INFO] Simulation parameters:
2024-02-16 16:07:30,303 [INFO] {'simTime': 60, 'startSimTime': datetime.datetime(2024, 1, 1, 0, 0)}
2024-02-16 16:07:30,304 [DEBUG] ipaddress is type of: <class 'str'>
2024-02-16 16:07:30,304 [INFO] Switches:
2024-02-16 16:07:30,305 [INFO] Switch name:switch1, address:10.0.0.1
2024-02-16 16:07:30,305 [INFO] Switch name:switch2, address:10.0.0.2
2024-02-16 16:07:30,306 [INFO] Switch name:switch3, address:10.0.0.3
2024-02-16 16:07:30,307 [INFO] Switch name:switch4, address:10.0.0.4
2024-02-16 16:07:30,458 [DEBUG] Traffic percetages:
2024-02-16 16:07:30,459 [DEBUG] link: frozenset({'switch2', 'switch1'})
2024-02-16 16:07:32,742 [DEBUG] updateTime: 2024-01-01 00:00:48.400000, delta traffic: 950000, percentage: 76.000000 %
2024-02-16 16:07:32,742 [DEBUG] updateTime: 2024-01-01 00:00:48.500000, delta traffic: 937500, percentage: 75.000000 %
2024-02-16 16:07:32,743 [DEBUG] updateTime: 2024-01-01 00:00:48.600000, delta traffic: 925000, percentage: 74.000000 %
2024-02-16 16:07:32,743 [DEBUG] updateTime: 2024-01-01 00:00:48.700000, delta traffic: 912500, percentage: 73.000000 %
2024-02-16 16:07:32,744 [DEBUG] updateTime: 2024-01-01 00:00:48.800000, delta traffic: 900000, percentage: 72.000000 %
2024-02-16 16:07:32,744 [DEBUG] updateTime: 2024-01-01 00:00:48.900000, delta traffic: 887500, percentage: 71.000000 %
2024-02-16 16:07:32,745 [DEBUG] updateTime: 2024-01-01 00:00:49, delta traffic: 875000, percentage: 70.000000 %
2024-02-16 16:07:32,745 [DEBUG] updateTime: 2024-01-01 00:00:49.100000, delta traffic: 862500, percentage: 69.000000 %
2024-02-16 16:07:32,746 [DEBUG] updateTime: 2024-01-01 00:00:49.200000, delta traffic: 850000, percentage: 68.000000 %
2024-02-16 16:07:32,746 [DEBUG] updateTime: 2024-01-01 00:00:49.300000, delta traffic: 837500, percentage: 67.000000 %
2024-02-16 16:07:32,746 [DEBUG] updateTime: 2024-01-01 00:00:49.400000, delta traffic: 825000, percentage: 66.000000 %
2024-02-16 16:07:32,747 [DEBUG] updateTime: 2024-01-01 00:00:49.500000, delta traffic: 812500, percentage: 65.000000 %
2024-02-16 16:07:32,747 [DEBUG] updateTime: 2024-01-01 00:00:49.600000, delta traffic: 800000, percentage: 64.000000 %
2024-02-16 16:07:32,748 [DEBUG] updateTime: 2024-01-01 00:00:49.700000, delta traffic: 787500, percentage: 63.000000 %
2024-02-16 16:07:32,748 [DEBUG] updateTime: 2024-01-01 00:00:49.800000, delta traffic: 775000, percentage: 62.000000 %
2024-02-16 16:07:32,749 [DEBUG] updateTime: 2024-01-01 00:00:49.900000, delta traffic: 762500, percentage: 61.000000 %
2024-02-16 16:07:32,749 [DEBUG] updateTime: 2024-01-01 00:00:50, delta traffic: 750000, percentage: 60.000000 %
2024-02-16 16:07:32,750 [DEBUG] updateTime: 2024-01-01 00:00:50.100000, delta traffic: 737500, percentage: 59.000000 %
2024-02-16 16:07:32,750 [DEBUG] updateTime: 2024-01-01 00:00:50.200000, delta traffic: 725000, percentage: 58.000000 %
2024-02-16 16:07:32,751 [DEBUG] updateTime: 2024-01-01 00:00:50.300000, delta traffic: 712500, percentage: 57.000000 %
2024-02-16 16:07:32,751 [DEBUG] updateTime: 2024-01-01 00:00:50.400000, delta traffic: 700000, percentage: 56.000000 %
2024-02-16 16:07:32,751 [DEBUG] updateTime: 2024-01-01 00:00:50.500000, delta traffic: 687500, percentage: 55.000000 %
2024-02-16 16:07:32,752 [DEBUG] updateTime: 2024-01-01 00:00:50.600000, delta traffic: 675000, percentage: 54.000000 %
2024-02-16 16:07:32,753 [DEBUG] updateTime: 2024-01-01 00:00:50.700000, delta traffic: 662500, percentage: 53.000000 %
2024-02-16 16:07:32,753 [DEBUG] updateTime: 2024-01-01 00:00:50.800000, delta traffic: 650000, percentage: 52.000000 %
2024-02-16 16:07:32,754 [DEBUG] updateTime: 2024-01-01 00:00:50.900000, delta traffic: 637500, percentage: 51.000000 %
2024-02-16 16:07:32,755 [DEBUG] updateTime: 2024-01-01 00:00:51, delta traffic: 625000, percentage: 50.000000 %
2024-02-16 16:07:32,755 [DEBUG] updateTime: 2024-01-01 00:00:51.100000, delta traffic: 637500, percentage: 51.000000 %
2024-02-16 16:07:32,756 [DEBUG] updateTime: 2024-01-01 00:00:51.200000, delta traffic: 650000, percentage: 52.000000 %
2024-02-16 16:07:32,756 [DEBUG] updateTime: 2024-01-01 00:00:51.300000, delta traffic: 662500, percentage: 53.000000 %
2024-02-16 16:07:32,756 [DEBUG] updateTime: 2024-01-01 00:00:51.400000, delta traffic: 675000, percentage: 54.000000 %
2024-02-16 16:07:32,757 [DEBUG] updateTime: 2024-01-01 00:00:51.500000, delta traffic: 687500, percentage: 55.000000 %
2024-02-16 16:07:32,757 [DEBUG] updateTime: 2024-01-01 00:00:51.600000, delta traffic: 700000, percentage: 56.000000 %
2024-02-16 16:07:32,758 [DEBUG] updateTime: 2024-01-01 00:00:51.700000, delta traffic: 712500, percentage: 57.000000 %
2024-02-16 16:07:32,758 [DEBUG] updateTime: 2024-01-01 00:00:51.800000, delta traffic: 725000, percentage: 58.000000 %
2024-02-16 16:07:32,759 [DEBUG] updateTime: 2024-01-01 00:00:51.900000, delta traffic: 737500, percentage: 59.000000 %
2024-02-16 16:07:32,759 [DEBUG] updateTime: 2024-01-01 00:00:52, delta traffic: 750000, percentage: 60.000000 %
2024-02-16 16:07:32,760 [DEBUG] updateTime: 2024-01-01 00:00:52.100000, delta traffic: 737500, percentage: 59.000000 %
2024-02-16 16:07:32,760 [DEBUG] updateTime: 2024-01-01 00:00:52.200000, delta traffic: 725000, percentage: 58.000000 %
2024-02-16 16:07:32,761 [DEBUG] updateTime: 2024-01-01 00:00:52.300000, delta traffic: 712500, percentage: 57.000000 %
2024-02-16 16:07:32,761 [DEBUG] updateTime: 2024-01-01 00:00:52.400000, delta traffic: 700000, percentage: 56.000000 %
2024-02-16 16:07:32,762 [DEBUG] updateTime: 2024-01-01 00:00:52.500000, delta traffic: 687500, percentage: 55.000000 %
2024-02-16 16:07:32,762 [DEBUG] updateTime: 2024-01-01 00:00:52.600000, delta traffic: 675000, percentage: 54.000000 %
2024-02-16 16:07:32,762 [DEBUG] updateTime: 2024-01-01 00:00:52.700000, delta traffic: 662500, percentage: 53.000000 %
2024-02-16 16:07:32,763 [DEBUG] updateTime: 2024-01-01 00:00:52.800000, delta traffic: 650000, percentage: 52.000000 %
2024-02-16 16:07:32,763 [DEBUG] updateTime: 2024-01-01 00:00:52.900000, delta traffic: 637500, percentage: 51.000000 %
2024-02-16 16:07:32,764 [DEBUG] updateTime: 2024-01-01 00:00:53, delta traffic: 625000, percentage: 50.000000 %
2024-02-16 16:07:32,765 [DEBUG] updateTime: 2024-01-01 00:00:53.100000, delta traffic: 637500, percentage: 51.000000 %
2024-02-16 16:07:32,765 [DEBUG] updateTime: 2024-01-01 00:00:53.200000, delta traffic: 650000, percentage: 52.000000 %
2024-02-16 16:07:32,766 [DEBUG] updateTime: 2024-01-01 00:00:53.300000, delta traffic: 662500, percentage: 53.000000 %
2024-02-16 16:07:32,766 [DEBUG] updateTime: 2024-01-01 00:00:53.400000, delta traffic: 675000, percentage: 54.000000 %
2024-02-16 16:07:32,767 [DEBUG] updateTime: 2024-01-01 00:00:53.500000, delta traffic: 687500, percentage: 55.000000 %
2024-02-16 16:07:32,767 [DEBUG] updateTime: 2024-01-01 00:00:53.600000, delta traffic: 700000, percentage: 56.000000 %
2024-02-16 16:07:32,767 [DEBUG] updateTime: 2024-01-01 00:00:53.700000, delta traffic: 712500, percentage: 57.000000 %
2024-02-16 16:07:32,768 [DEBUG] updateTime: 2024-01-01 00:00:53.800000, delta traffic: 725000, percentage: 58.000000 %
2024-02-16 16:07:32,770 [DEBUG] updateTime: 2024-01-01 00:00:53.900000, delta traffic: 737500, percentage: 59.000000 %
2024-02-16 16:07:32,771 [DEBUG] updateTime: 2024-01-01 00:00:54, delta traffic: 750000, percentage: 60.000000 %
2024-02-16 16:07:32,771 [DEBUG] updateTime: 2024-01-01 00:00:54.100000, delta traffic: 737500, percentage: 59.000000 %
2024-02-16 16:07:32,772 [DEBUG] updateTime: 2024-01-01 00:00:54.200000, delta traffic: 725000, percentage: 58.000000 %
2024-02-16 16:07:32,772 [DEBUG] updateTime: 2024-01-01 00:00:54.300000, delta traffic: 712500, percentage: 57.000000 %
2024-02-16 16:07:32,773 [DEBUG] updateTime: 2024-01-01 00:00:54.400000, delta traffic: 700000, percentage: 56.000000 %
2024-02-16 16:07:32,773 [DEBUG] updateTime: 2024-01-01 00:00:54.500000, delta traffic: 687500, percentage: 55.000000 %
2024-02-16 16:07:32,773 [DEBUG] updateTime: 2024-01-01 00:00:54.600000, delta traffic: 675000, percentage: 54.000000 %
2024-02-16 16:07:32,774 [DEBUG] updateTime: 2024-01-01 00:00:54.700000, delta traffic: 662500, percentage: 53.000000 %
2024-02-16 16:07:32,774 [DEBUG] updateTime: 2024-01-01 00:00:54.800000, delta traffic: 650000, percentage: 52.000000 %
2024-02-16 16:07:32,775 [DEBUG] updateTime: 2024-01-01 00:00:54.900000, delta traffic: 637500, percentage: 51.000000 %
2024-02-16 16:07:32,775 [DEBUG] updateTime: 2024-01-01 00:00:55, delta traffic: 625000, percentage: 50.000000 %
2024-02-16 16:07:32,776 [DEBUG] updateTime: 2024-01-01 00:00:55.100000, delta traffic: 637500, percentage: 51.000000 %
2024-02-16 16:07:32,776 [DEBUG] updateTime: 2024-01-01 00:00:55.200000, delta traffic: 650000, percentage: 52.000000 %
2024-02-16 16:07:32,777 [DEBUG] updateTime: 2024-01-01 00:00:55.300000, delta traffic: 662500, percentage: 53.000000 %
2024-02-16 16:07:32,777 [DEBUG] updateTime: 2024-01-01 00:00:55.400000, delta traffic: 675000, percentage: 54.000000 %
2024-02-16 16:07:32,778 [DEBUG] updateTime: 2024-01-01 00:00:55.500000, delta traffic: 687500, percentage: 55.000000 %
2024-02-16 16:07:32,778 [DEBUG] updateTime: 2024-01-01 00:00:55.600000, delta traffic: 700000, percentage: 56.000000 %
2024-02-16 16:07:32,779 [DEBUG] updateTime: 2024-01-01 00:00:55.700000, delta traffic: 712500, percentage: 57.000000 %
2024-02-16 16:07:32,779 [DEBUG] updateTime: 2024-01-01 00:00:55.800000, delta traffic: 725000, percentage: 58.000000 %
2024-02-16 16:07:32,779 [DEBUG] updateTime: 2024-01-01 00:00:55.900000, delta traffic: 737500, percentage: 59.000000 %
2024-02-16 16:07:32,780 [DEBUG] updateTime: 2024-01-01 00:00:56, delta traffic: 750000, percentage: 60.000000 %
2024-02-16 16:07:32,780 [DEBUG] updateTime: 2024-01-01 00:00:56.100000, delta traffic: 762500, percentage: 61.000000 %
2024-02-16 16:07:32,781 [DEBUG] updateTime: 2024-01-01 00:00:56.200000, delta traffic: 775000, percentage: 62.000000 %
2024-02-16 16:07:32,781 [DEBUG] updateTime: 2024-01-01 00:00:56.300000, delta traffic: 787500, percentage: 63.000000 %
2024-02-16 16:07:32,782 [DEBUG] updateTime: 2024-01-01 00:00:56.400000, delta traffic: 800000, percentage: 64.000000 %
2024-02-16 16:07:32,782 [DEBUG] updateTime: 2024-01-01 00:00:56.500000, delta traffic: 812500, percentage: 65.000000 %
2024-02-16 16:07:32,783 [DEBUG] updateTime: 2024-01-01 00:00:56.600000, delta traffic: 825000, percentage: 66.000000 %
2024-02-16 16:07:32,783 [DEBUG] updateTime: 2024-01-01 00:00:56.700000, delta traffic: 837500, percentage: 67.000000 %
2024-02-16 16:07:32,784 [DEBUG] updateTime: 2024-01-01 00:00:56.800000, delta traffic: 850000, percentage: 68.000000 %
2024-02-16 16:07:32,784 [DEBUG] updateTime: 2024-01-01 00:00:56.900000, delta traffic: 862500, percentage: 69.000000 %
2024-02-16 16:07:32,785 [DEBUG] updateTime: 2024-01-01 00:00:57, delta traffic: 875000, percentage: 70.000000 %
2024-02-16 16:07:32,786 [DEBUG] updateTime: 2024-01-01 00:00:57.100000, delta traffic: 862500, percentage: 69.000000 %
2024-02-16 16:07:32,787 [DEBUG] updateTime: 2024-01-01 00:00:57.200000, delta traffic: 850000, percentage: 68.000000 %
2024-02-16 16:07:32,787 [DEBUG] updateTime: 2024-01-01 00:00:57.300000, delta traffic: 837500, percentage: 67.000000 %
2024-02-16 16:07:32,788 [DEBUG] updateTime: 2024-01-01 00:00:57.400000, delta traffic: 825000, percentage: 66.000000 %
2024-02-16 16:07:32,789 [DEBUG] updateTime: 2024-01-01 00:00:57.500000, delta traffic: 812500, percentage: 65.000000 %
2024-02-16 16:07:32,791 [DEBUG] updateTime: 2024-01-01 00:00:57.600000, delta traffic: 800000, percentage: 64.000000 %
2024-02-16 16:07:32,791 [DEBUG] updateTime: 2024-01-01 00:00:57.700000, delta traffic: 787500, percentage: 63.000000 %
2024-02-16 16:07:32,792 [DEBUG] updateTime: 2024-01-01 00:00:57.800000, delta traffic: 775000, percentage: 62.000000 %
2024-02-16 16:07:32,793 [DEBUG] updateTime: 2024-01-01 00:00:57.900000, delta traffic: 762500, percentage: 61.000000 %
2024-02-16 16:07:32,794 [DEBUG] updateTime: 2024-01-01 00:00:58, delta traffic: 750000, percentage: 60.000000 %
2024-02-16 16:07:32,795 [DEBUG] updateTime: 2024-01-01 00:00:58.100000, delta traffic: 762500, percentage: 61.000000 %
2024-02-16 16:07:32,796 [DEBUG] updateTime: 2024-01-01 00:00:58.200000, delta traffic: 775000, percentage: 62.000000 %
2024-02-16 16:07:32,796 [DEBUG] updateTime: 2024-01-01 00:00:58.300000, delta traffic: 787500, percentage: 63.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:58.400000, delta traffic: 800000, percentage: 64.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:58.500000, delta traffic: 812500, percentage: 65.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:58.600000, delta traffic: 825000, percentage: 66.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:58.700000, delta traffic: 837500, percentage: 67.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:58.800000, delta traffic: 850000, percentage: 68.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:58.900000, delta traffic: 862500, percentage: 69.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:59, delta traffic: 875000, percentage: 70.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:59.100000, delta traffic: 862500, percentage: 69.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:59.200000, delta traffic: 850000, percentage: 68.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:59.300000, delta traffic: 837500, percentage: 67.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:59.400000, delta traffic: 825000, percentage: 66.000000 %
2024-02-16 16:07:32,798 [DEBUG] updateTime: 2024-01-01 00:00:59.500000, delta traffic: 812500, percentage: 65.000000 %
2024-02-16 16:07:32,806 [DEBUG] updateTime: 2024-01-01 00:00:59.600000, delta traffic: 800000, percentage: 64.000000 %
2024-02-16 16:07:32,808 [DEBUG] updateTime: 2024-01-01 00:00:59.700000, delta traffic: 787500, percentage: 63.000000 %
2024-02-16 16:07:32,808 [DEBUG] updateTime: 2024-01-01 00:00:59.800000, delta traffic: 775000, percentage: 62.000000 %
2024-02-16 16:07:32,809 [DEBUG] updateTime: 2024-01-01 00:00:59.900000, delta traffic: 762500, percentage: 61.000000 %
2024-02-16 16:07:32,809 [DEBUG] updateTime: 2024-01-01 00:01:00, delta traffic: 750000, percentage: 60.000000 %
2024-02-16 16:07:32,810 [DEBUG] link: frozenset({'switch3', 'switch4'})
2024-02-16 16:07:32,810 [DEBUG] updateTime: 2024-01-01 00:00:01, delta traffic: 125000, percentage: 10.000000 %
2024-02-16 16:07:32,811 [DEBUG] updateTime: 2024-01-01 00:00:01.100000, delta traffic: 137500, percentage: 11.000000 %
2024-02-16 16:07:32,811 [DEBUG] updateTime: 2024-01-01 00:00:01.200000, delta traffic: 150000, percentage: 12.000000 %
2024-02-16 16:07:32,812 [DEBUG] updateTime: 2024-01-01 00:00:01.300000, delta traffic: 162500, percentage: 13.000000 %
2024-02-16 16:07:32,812 [DEBUG] updateTime: 2024-01-01 00:00:01.400000, delta traffic: 175000, percentage: 14.000000 %
2024-02-16 16:07:32,813 [DEBUG] updateTime: 2024-01-01 00:00:01.500000, delta traffic: 187500, percentage: 15.000000 %
2024-02-16 16:07:32,813 [DEBUG] updateTime: 2024-01-01 00:00:01.600000, delta traffic: 200000, percentage: 16.000000 %
2024-02-16 16:07:32,814 [DEBUG] updateTime: 2024-01-01 00:00:01.700000, delta traffic: 212500, percentage: 17.000000 %
2024-02-16 16:07:32,814 [DEBUG] updateTime: 2024-01-01 00:00:01.800000, delta traffic: 225000, percentage: 18.000000 %
2024-02-16 16:07:32,814 [DEBUG] updateTime: 2024-01-01 00:00:01.900000, delta traffic: 237500, percentage: 19.000000 %
2024-02-16 16:07:32,815 [DEBUG] updateTime: 2024-01-01 00:00:02, delta traffic: 250000, percentage: 20.000000 %
2024-02-16 16:07:32,815 [DEBUG] updateTime: 2024-01-01 00:00:02.100000, delta traffic: 262500, percentage: 21.000000 %
2024-02-16 16:07:32,816 [DEBUG] updateTime: 2024-01-01 00:00:02.200000, delta traffic: 275000, percentage: 22.000000 %
2024-02-16 16:07:32,816 [DEBUG] updateTime: 2024-01-01 00:00:02.300000, delta traffic: 287500, percentage: 23.000000 %
2024-02-16 16:07:32,817 [DEBUG] updateTime: 2024-01-01 00:00:02.400000, delta traffic: 300000, percentage: 24.000000 %
2024-02-16 16:07:32,817 [DEBUG] updateTime: 2024-01-01 00:00:02.500000, delta traffic: 312500, percentage: 25.000000 %
2024-02-16 16:07:32,818 [DEBUG] updateTime: 2024-01-01 00:00:02.600000, delta traffic: 325000, percentage: 26.000000 %
2024-02-16 16:07:32,818 [DEBUG] updateTime: 2024-01-01 00:00:02.700000, delta traffic: 337500, percentage: 27.000000 %
2024-02-16 16:07:32,819 [DEBUG] updateTime: 2024-01-01 00:00:02.800000, delta traffic: 350000, percentage: 28.000000 %
2024-02-16 16:07:32,820 [DEBUG] updateTime: 2024-01-01 00:00:02.900000, delta traffic: 362500, percentage: 29.000000 %
2024-02-16 16:07:32,820 [DEBUG] updateTime: 2024-01-01 00:00:03, delta traffic: 375000, percentage: 30.000000 %
2024-02-16 16:07:32,821 [DEBUG] updateTime: 2024-01-01 00:00:03.100000, delta traffic: 387500, percentage: 31.000000 %
2024-02-16 16:07:32,821 [DEBUG] updateTime: 2024-01-01 00:00:03.200000, delta traffic: 400000, percentage: 32.000000 %
2024-02-16 16:07:32,822 [DEBUG] updateTime: 2024-01-01 00:00:03.300000, delta traffic: 412500, percentage: 33.000000 %
2024-02-16 16:07:32,823 [DEBUG] updateTime: 2024-01-01 00:00:03.400000, delta traffic: 425000, percentage: 34.000000 %
2024-02-16 16:07:32,824 [DEBUG] updateTime: 2024-01-01 00:00:03.500000, delta traffic: 437500, percentage: 35.000000 %
2024-02-16 16:07:32,824 [DEBUG] updateTime: 2024-01-01 00:00:03.600000, delta traffic: 450000, percentage: 36.000000 %
2024-02-16 16:07:32,825 [DEBUG] updateTime: 2024-01-01 00:00:03.700000, delta traffic: 462500, percentage: 37.000000 %
2024-02-16 16:07:32,825 [DEBUG] updateTime: 2024-01-01 00:00:03.800000, delta traffic: 475000, percentage: 38.000000 %
2024-02-16 16:07:32,826 [DEBUG] updateTime: 2024-01-01 00:00:03.900000, delta traffic: 487500, percentage: 39.000000 %
2024-02-16 16:07:32,826 [DEBUG] updateTime: 2024-01-01 00:00:04, delta traffic: 500000, percentage: 40.000000 %
2024-02-16 16:07:32,827 [DEBUG] updateTime: 2024-01-01 00:00:04.100000, delta traffic: 487500, percentage: 39.000000 %
2024-02-16 16:07:32,827 [DEBUG] updateTime: 2024-01-01 00:00:04.200000, delta traffic: 475000, percentage: 38.000000 %
2024-02-16 16:07:32,828 [DEBUG] updateTime: 2024-01-01 00:00:04.300000, delta traffic: 462500, percentage: 37.000000 %
2024-02-16 16:07:32,828 [DEBUG] updateTime: 2024-01-01 00:00:04.400000, delta traffic: 450000, percentage: 36.000000 %
2024-02-16 16:07:32,828 [DEBUG] updateTime: 2024-01-01 00:00:04.500000, delta traffic: 437500, percentage: 35.000000 %
2024-02-16 16:07:32,829 [DEBUG] updateTime: 2024-01-01 00:00:04.600000, delta traffic: 425000, percentage: 34.000000 %
2024-02-16 16:07:32,829 [DEBUG] updateTime: 2024-01-01 00:00:04.700000, delta traffic: 412500, percentage: 33.000000 %
2024-02-16 16:07:32,830 [DEBUG] updateTime: 2024-01-01 00:00:04.800000, delta traffic: 400000, percentage: 32.000000 %
2024-02-16 16:07:32,830 [DEBUG] updateTime: 2024-01-01 00:00:04.900000, delta traffic: 387500, percentage: 31.000000 %
2024-02-16 16:07:32,831 [DEBUG] updateTime: 2024-01-01 00:00:05, delta traffic: 375000, percentage: 30.000000 %
2024-02-16 16:07:32,831 [DEBUG] updateTime: 2024-01-01 00:00:05.100000, delta traffic: 362500, percentage: 29.000000 %
2024-02-16 16:07:32,832 [DEBUG] updateTime: 2024-01-01 00:00:05.200000, delta traffic: 350000, percentage: 28.000000 %
2024-02-16 16:07:32,832 [DEBUG] updateTime: 2024-01-01 00:00:05.300000, delta traffic: 337500, percentage: 27.000000 %
2024-02-16 16:07:32,833 [DEBUG] updateTime: 2024-01-01 00:00:05.400000, delta traffic: 325000, percentage: 26.000000 %
2024-02-16 16:07:32,833 [DEBUG] updateTime: 2024-01-01 00:00:05.500000, delta traffic: 312500, percentage: 25.000000 %
2024-02-16 16:07:32,834 [DEBUG] updateTime: 2024-01-01 00:00:05.600000, delta traffic: 300000, percentage: 24.000000 %
2024-02-16 16:07:32,834 [DEBUG] updateTime: 2024-01-01 00:00:05.700000, delta traffic: 287500, percentage: 23.000000 %
2024-02-16 16:07:32,835 [DEBUG] updateTime: 2024-01-01 00:00:05.800000, delta traffic: 275000, percentage: 22.000000 %
2024-02-16 16:07:32,837 [DEBUG] updateTime: 2024-01-01 00:00:05.900000, delta traffic: 262500, percentage: 21.000000 %
2024-02-16 16:07:32,837 [DEBUG] updateTime: 2024-01-01 00:00:06, delta traffic: 250000, percentage: 20.000000 %
2024-02-16 16:07:32,838 [DEBUG] updateTime: 2024-01-01 00:00:06.100000, delta traffic: 262500, percentage: 21.000000 %
2024-02-16 16:07:32,838 [DEBUG] updateTime: 2024-01-01 00:00:06.200000, delta traffic: 275000, percentage: 22.000000 %
2024-02-16 16:07:32,839 [DEBUG] updateTime: 2024-01-01 00:00:06.300000, delta traffic: 287500, percentage: 23.000000 %
2024-02-16 16:07:32,839 [DEBUG] updateTime: 2024-01-01 00:00:06.400000, delta traffic: 300000, percentage: 24.000000 %
2024-02-16 16:07:32,840 [DEBUG] updateTime: 2024-01-01 00:00:06.500000, delta traffic: 312500, percentage: 25.000000 %
2024-02-16 16:07:32,840 [DEBUG] updateTime: 2024-01-01 00:00:06.600000, delta traffic: 325000, percentage: 26.000000 %
2024-02-16 16:07:32,841 [DEBUG] updateTime: 2024-01-01 00:00:06.700000, delta traffic: 337500, percentage: 27.000000 %
2024-02-16 16:07:32,841 [DEBUG] updateTime: 2024-01-01 00:00:06.800000, delta traffic: 350000, percentage: 28.000000 %
2024-02-16 16:07:32,842 [DEBUG] updateTime: 2024-01-01 00:00:06.900000, delta traffic: 362500, percentage: 29.000000 %
2024-02-16 16:07:32,842 [DEBUG] updateTime: 2024-01-01 00:00:07, delta traffic: 375000, percentage: 30.000000 %
2024-02-16 16:07:32,843 [DEBUG] updateTime: 2024-01-01 00:00:07.100000, delta traffic: 387500, percentage: 31.000000 %
2024-02-16 16:07:32,843 [DEBUG] updateTime: 2024-01-01 00:00:07.200000, delta traffic: 400000, percentage: 32.000000 %
2024-02-16 16:07:32,843 [DEBUG] updateTime: 2024-01-01 00:00:07.300000, delta traffic: 412500, percentage: 33.000000 %
2024-02-16 16:07:32,844 [DEBUG] updateTime: 2024-01-01 00:00:07.400000, delta traffic: 425000, percentage: 34.000000 %
2024-02-16 16:07:32,844 [DEBUG] updateTime: 2024-01-01 00:00:07.500000, delta traffic: 437500, percentage: 35.000000 %
2024-02-16 16:07:32,845 [DEBUG] updateTime: 2024-01-01 00:00:07.600000, delta traffic: 450000, percentage: 36.000000 %
2024-02-16 16:07:32,845 [DEBUG] updateTime: 2024-01-01 00:00:07.700000, delta traffic: 462500, percentage: 37.000000 %
2024-02-16 16:07:32,846 [DEBUG] updateTime: 2024-01-01 00:00:07.800000, delta traffic: 475000, percentage: 38.000000 %
2024-02-16 16:07:32,846 [DEBUG] updateTime: 2024-01-01 00:00:07.900000, delta traffic: 487500, percentage: 39.000000 %
